Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Am Mühlgraben 3. Planänderung,http://www.daten.rlp.de/dataset/e0344b03-9c1c-467a-adcd-29068c6841bd,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Andernach - Ebene: Flächennutzungspläne,http://www.daten.rlp.de/dataset/541d981d-6ec8-4558-be04-a69f74ba42c8,dl-de-by-1.0,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Martinsberg I 7. Planänderung,http://www.daten.rlp.de/dataset/72b01880-a1c1-4c44-a218-3f02d3dda09d,nicht bekannt,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Antel 2. Planänderung,http://www.daten.rlp.de/dataset/2e269a1d-e056-470b-bc40-ef4e2834ed2f,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Frankenstrasse/Martinsbergstrasse,http://www.daten.rlp.de/dataset/f25f89a0-7044-44ac-abc6-c553bfd4bda3,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Bassenheimerweg,http://www.daten.rlp.de/dataset/4aed17b9-c9ba-492a-83d3-aed6f0ec5c25,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: In der Beun (2.) Planänderung,http://www.daten.rlp.de/dataset/51c59a6b-a23a-4e43-a50e-e35736965f1d,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Industriegebiet Hafen 2. Planänderung,http://www.daten.rlp.de/dataset/3cf66388-d79c-492d-bcfe-10ebbdfdc344,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Breitestraße/ Beckstraße 2. Planänderung,http://www.daten.rlp.de/dataset/2e88cb8c-8744-4025-82d4-1ed3518cf902,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Südhöhe I,http://www.daten.rlp.de/dataset/e89a7365-c024-4ef3-a166-45563bb05617,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Pönterberg II,http://www.daten.rlp.de/dataset/0c9503a0-f4fe-413e-9a87-8434852d2ce1,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Rheinstrasse / Holzgasse 1.Änderung,http://www.daten.rlp.de/dataset/42561c92-449b-423f-912a-12fcb0f16563,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Industriegebiet II 2. Planänderung,http://www.daten.rlp.de/dataset/58ae7066-2ab1-4003-a2d6-2577222fc6f2,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: In der Beun,http://www.daten.rlp.de/dataset/8821df48-2bd6-45a5-bfbc-8a4218c50d33,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Industriegebiet I 1. Planänderung,http://www.daten.rlp.de/dataset/fdca602a-5b5a-4b5f-8c2e-85ce992f8cfc,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Industriepark B256 - B9,http://www.daten.rlp.de/dataset/3556b93a-5915-47bc-99fd-c15e01715b68,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Kläranlage Bauhof,http://www.daten.rlp.de/dataset/65ab2994-4997-4377-8ebd-4f237207b986,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Andernach - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/a3690d56-5db3-41a9-a946-0a7132272338,dl-de-by-1.0,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Am Mühlgraben 2. Planänderung,http://www.daten.rlp.de/dataset/ed421080-db77-4786-bbda-88f37e86d631,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Rennweg 2. Änderung,http://www.daten.rlp.de/dataset/d358a108-84ae-49f6-a26e-d8c2e9322556,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Meringstrasse - Neugasse 2. Planänderung,http://www.daten.rlp.de/dataset/7051bf87-611c-4a1d-9ea4-2333a85d8f2c,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Martinsberg I 3. Planänderung,http://www.daten.rlp.de/dataset/76d8f648-856d-458b-a84b-8bb2a5eddce9,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Güntherstrasse/Karolingerstrasse 1. Planänderung,http://www.daten.rlp.de/dataset/88e61f7e-6e55-4e7c-949d-701e2850cbb0,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Kirchstraße/Schaarstraße,http://www.daten.rlp.de/dataset/c0e1670a-438f-4657-a9b5-bfe58d743785,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Am Kirchberg,http://www.daten.rlp.de/dataset/55c5dc1c-5404-4fc1-9615-701b3107658d,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Nickenicher Straße,http://www.daten.rlp.de/dataset/612d3041-82b2-4a30-b40a-06edff57f83d,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Im Oberdorf an der Schoss (Neufassung),http://www.daten.rlp.de/dataset/087b7a52-4dbc-4e1e-a0cb-d8b2f276c166,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Stadtgraben - Poststrasse 1. Planänderung,http://www.daten.rlp.de/dataset/fb4a42c6-a235-4833-8d84-8a1cc65a4b0e,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Pönterberg,http://www.daten.rlp.de/dataset/d531690f-a228-411b-a9ab-c1a0cc67ca41,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Breitestrasse /Beckstrasse 1. Planänderung,http://www.daten.rlp.de/dataset/f208e00b-d445-48f2-ad3d-5510ba0d6e3f,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Schulzentrum 3. Planänderung,http://www.daten.rlp.de/dataset/40f17582-79a2-4207-91d0-088dd94197ea,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Am Kirchberg 1. Planänderung,http://www.daten.rlp.de/dataset/96790fbf-f4a5-466a-9e72-f7e3f925fb83,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Andernach - Ebene: Andernach,http://www.daten.rlp.de/dataset/ab24f799-004f-412c-a397-5a6945cfed2b,dl-de-by-1.0,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Industriegebiet IV 1. Änderung,http://www.daten.rlp.de/dataset/2b6b7c45-2eb7-4787-ac24-e2c303fda0b9,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Industriegebiet III 2. Änderung,http://www.daten.rlp.de/dataset/2402b118-8ae5-4d31-a48b-74f0790329b1,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: In der Spitze,http://www.daten.rlp.de/dataset/9d8994da-cc4a-44a8-a231-d5a02c927b9c,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Miesenheimer Höhe 3. Planänderung,http://www.daten.rlp.de/dataset/e9d9e09b-cdf7-4709-8888-70bb71c42fbd,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Stadionstrasse 1. Planänderung,http://www.daten.rlp.de/dataset/29fd78e7-2068-4ac2-aa7e-d701e2660e73,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Gewerbegebiet an der L 117,http://www.daten.rlp.de/dataset/88eb9672-ad07-4d87-b2aa-66a7b9e8bdd0,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Andernach - Ebene: Umringe der Bebauungspläne von Andernach,http://www.daten.rlp.de/dataset/53bb4ac6-a6da-41de-ad67-38ad00d20e4e,dl-de-by-1.0,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,"Andernach - Ebene: In der Beun (1.) Planänderung (""1.Nachtrag"")",http://www.daten.rlp.de/dataset/e9e66b85-9652-4a70-ba15-001ad1f2043f,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Antel (1.Änderung),http://www.daten.rlp.de/dataset/e772eb81-b481-4c47-a8d5-1025e89c6c1d,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Hochstrasse-Obere Wallstrasse-Bahnhofstrasse-Eisengasse 6. Planänderung,http://www.daten.rlp.de/dataset/60aad82f-675c-43bb-9ec7-3ee2f4da5f74,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Rauscherstrasse und Umgebung,http://www.daten.rlp.de/dataset/849bd1f1-eb0e-4dfe-b65e-9dace655a89d,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: St. Stephan,http://www.daten.rlp.de/dataset/d34aaf9f-f4a2-4b26-9676-47c8b3bca268,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: In der Jaugel Neufassung,http://www.daten.rlp.de/dataset/7a146d9d-2245-45f0-9ab5-6819b5731d07,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Breitestrasse /Beckstrasse 3. Änderung,http://www.daten.rlp.de/dataset/6817aff5-6b98-433c-a440-9a55c2f64dc8,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: In der oberen Antel 1. Planänderung,http://www.daten.rlp.de/dataset/210c510d-453f-4d3d-aa3b-4e65d024a2ce,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Am unteren Stadtgraben 2. Änderung,http://www.daten.rlp.de/dataset/e4543d61-15d8-4476-9449-693b75fd73b4,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Fischgassen,http://www.daten.rlp.de/dataset/7ce3b1a6-a0a5-43e9-97f2-300dc09eecbc,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Hochstrasse-Obere Wallstrasse-Bahnhofstrasse-Eisengasse,http://www.daten.rlp.de/dataset/26cd888f-9b11-4c81-b84a-06fffd3b0dfa,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Martinsberg I,http://www.daten.rlp.de/dataset/47b5b55c-234a-4f4c-bd1a-82fdfbc7b98a,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
