Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,x,x,,,,,,,,,,,,,,Urbar - Ebene: Gut Besselich 2. Änderung,http://www.daten.rlp.de/dataset/74b28c1b-721d-49da-91cf-1d80e4d4d5b7,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Weitersburg - Ebene: Umringe der Bebauungspläne von Weitersburg,http://www.daten.rlp.de/dataset/f9cbb120-fd87-4d1b-84cd-aa9d04c58a02,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Vallendar - Ebene: Marktstraße,http://www.daten.rlp.de/dataset/47ded643-b0a8-4c45-8c6d-553d96164108,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Niederwerth - Ebene: Zwischen der Hochstraße und der Rheinstraße 1. Änderung,http://www.daten.rlp.de/dataset/9587780e-72da-4e32-9f6c-cd2fa6dfd04f,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Urbar - Ebene: Ortskern 1. Änderung,http://www.daten.rlp.de/dataset/e0f9ad1e-e0f1-4251-bd78-9a07431344aa,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Vallendar - Ebene: Rheinufer,http://www.daten.rlp.de/dataset/806ecc53-ed3c-4821-b13e-f327d406ebf9,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Vallendar - Ebene: Mallendarer Berg Planbereich Süd,http://www.daten.rlp.de/dataset/81827069-77b4-457d-98a0-9625b38b236e,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,"Niederwerth - Ebene: Gartenstr., Am Stiel, Brückenstr., Schützenstr., Vogteistr., Am Kloster 1. Änderung 3.Änderung",http://www.daten.rlp.de/dataset/9b004388-1d6c-42ff-b2c4-f86fc8a370d2,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,"Niederwerth - Ebene: Gartenstr., Am Stiel, Brückenstr., Schützenstr., Vogteistr., Am Kloster 1. Änderung",http://www.daten.rlp.de/dataset/604837d0-1cf6-44bc-a601-818e715f6ea9,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Vallendar - Ebene: Welchesloch/Keppershohl,http://www.daten.rlp.de/dataset/a7388599-fb8c-4f15-b71e-ded32ad0c2ed,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,x,,,x,,x,,,,Vallendar - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/85ce62ca-e0e1-4b59-b877-46c2e2fff9de,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Niederwerth - Ebene: Stillshöhe Nord 1. Änderung,http://www.daten.rlp.de/dataset/72293d7d-a2bb-4313-bb13-2a17d50da103,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Urbar - Ebene: Hauptstraße,http://www.daten.rlp.de/dataset/61679823-618a-487f-83ce-48269d28dca1,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Niederwerth - Ebene: Auf der Rothennahrung 3. Änderung und Erweiterung,http://www.daten.rlp.de/dataset/72eb015a-b942-408d-adfa-3afc522ee59b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Vallendar - Ebene: Marienburg 2. Änderung,http://www.daten.rlp.de/dataset/2989f7e3-572e-4fa1-b2b5-756ddf5d4a57,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Urbar - Ebene: Am Kammrädchen 2. Änderung,http://www.daten.rlp.de/dataset/fd6d40de-2fb4-445b-8938-5920cdb64706,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,"Weitersburg - Ebene: Bauabschnitt Ia, unterhalb der Ringstraße",http://www.daten.rlp.de/dataset/55c52462-e573-4f12-878e-0ffc8a7c051b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Vallendar - Ebene: Marienburg 3. Änderung,http://www.daten.rlp.de/dataset/328099b3-4579-4c1b-9ff3-9c17e467f04a,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Niederwerth - Ebene: Niederwerth,http://www.daten.rlp.de/dataset/e4ee8982-bcbe-49f8-a853-012d4ef2fb03,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Vallendar - Ebene: Im Pelzgraben mit gleichzeitiger Änderung des TG 2 des Bplanes Merbachtal 1. Änderung,http://www.daten.rlp.de/dataset/bfa25728-1c97-44ad-885e-91e7bd148ad5,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Vallendar - Ebene: Ortskern Mallendar 1. Änderung,http://www.daten.rlp.de/dataset/3aaff019-c21b-4d34-b2c3-e48eea3ccd66,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Urbar - Ebene: Auf dem Sand II,http://www.daten.rlp.de/dataset/b037b48b-91f2-4073-8d94-e3ea43044473,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Urbar - Ebene: Sondergebiet Lernstandort An der Schmelz,http://www.daten.rlp.de/dataset/ac61f7ac-2137-4045-b43f-f52097c37a4d,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Niederwerth - Ebene: Ehemalige Kläranlage,http://www.daten.rlp.de/dataset/26f4d342-878f-4e40-9861-3c13a072e4de,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,"Weitersburg - Ebene: Bauabschnitt Ia, unterhalb der Ringstraße 2. Änderung",http://www.daten.rlp.de/dataset/968e0aef-e55c-44dd-8e65-3dc0f25d1a67,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Urbar - Ebene: Auf dem Sand II 1. Änderung,http://www.daten.rlp.de/dataset/3d368c8c-488d-4090-90f0-2c55ab1ef88e,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Vallendar - Ebene: Zwischen Rheinstraße / Seilerbahn / Rheinauf,http://www.daten.rlp.de/dataset/3f394cd9-9095-494d-ab41-229bd2da94b9,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Urbar - Ebene: Flächennutzungspläne,http://www.daten.rlp.de/dataset/77914d5e-aed3-4ad0-83aa-260be83699e5,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Niederwerth - Ebene: Flächennutzungspläne,http://www.daten.rlp.de/dataset/0b7beaf0-5b80-42c9-86a7-36e7edd3537b,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Vallendar - Ebene: Rathaus-Hellenstraße-Burgstraße,http://www.daten.rlp.de/dataset/7333ad7d-0e4e-4f3c-a61f-9162d0b512a9,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Urbar - Ebene: Am Hohlweg II 1. Änderung,http://www.daten.rlp.de/dataset/898b576c-2910-4c63-9378-40084ead663b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Vallendar - Ebene: Auf der alten Burg,http://www.daten.rlp.de/dataset/bf747c15-09ad-4eb8-ab22-4fc856f3bf74,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Urbar - Ebene: Die vordersten Büngerten 1. Änderung,http://www.daten.rlp.de/dataset/5af7e4b9-c69f-4bda-9a15-1dd18553e1fa,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Vallendar - Ebene: Marienburg 1. Änderung,http://www.daten.rlp.de/dataset/173a5d95-99e6-41a6-a0ed-73a62b0ca26b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Niederwerth - Ebene: Stillshöhe Mitte,http://www.daten.rlp.de/dataset/d8261da9-1aac-488f-8c33-c05604e5f530,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
